"Id","Title","Time","Description","Link"
"395","I-T Dept Allows Taxpayers More Time to Claim Credit for Taxes Paid Outside India","1660915309030","So far, foreign tax credit could have been claimed only if Form 67 along with necessary documents were filed within the due date for filing the original return","https://www.news18.com/news/business/i-t-dept-allows-taxpayers-more-time-to-claim-credit-for-taxes-paid-outside-india-5784271.html"
"396","Bank FD: PNB Vs SBI Vs Central Bank of India; Check Comparison of Latest Interest Rates","1660914728030","Several banks have hiked their loan interest rates as the RBI's MPC has increased the repo rate","https://www.news18.com/news/business/bank-fd-pnb-vs-sbi-vs-central-bank-of-india-check-comparison-of-latest-interest-rates-5784193.html"
"397","Retail Inflation Rises to 6.6% for Farm Workers in July, Up At 6.82% for Rural Labourers","1660912356030","All-India Consumer Price Index Number for Agricultural Labourers and Rural Labourers for July, 2022 increased by 6 points each to stand at 1131 and 1143 points, respectively,","https://www.news18.com/news/business/retail-inflation-rises-to-6-6-for-farm-workers-in-july-up-at-6-82-for-rural-labourers-5784019.html"
"398","Nandan Nilekani-Floated Fundamentum Raises $227 Million For Investing In Startups","1660910783030","Fundamentum says it will fund enterprises that have attained product-market fit and developed momentum in their scale-up journey","https://www.news18.com/news/business/nandan-nilekani-floated-fundamentum-raises-227-million-for-investing-in-startups-check-details-5783809.html"
"399","RBI Issues Clarification On Privatisation of PSBs, Says 'Gradual Approach To Result In Better Outcomes'","1660907504030","RBI says views expressed in the bulletin article are those of the authors and do not represent the views of the central bank","https://www.news18.com/news/business/rbi-issues-clarification-on-privatisation-of-psbs-says-gradual-approach-to-result-in-better-outcomes-5782621.html"
"400","Cryptocurrency Prices Today: Bitcoin Below $22,000; Ether, Solana, Dogecoin Lose Up To 14%","1660906364030","Cryptocurrency Prices Today: Cryptocurrencies fell sharply on Friday, with sudden selling dragging bitcoin to a three-week low.","https://www.news18.com/news/business/cryptocurrency-prices-today-bitcoin-below-22000-ether-solana-dogecoin-lose-up-to-14-5782891.html"
"401","India Inc Witnesses Decline In Deal Value To $2 Billion Due to Lack Of High-Value Transactions","1660902272030","July saw the birth of only one Unicorn, OneCard, in the fintech segment","https://www.news18.com/news/business/india-inc-witnesses-decline-in-deal-value-to-2-billion-due-to-lack-of-high-value-transactions-5782111.html"
"402","India's Worst Period Of Macroeconomic Instability Over; Inflation To Moderate: Morgan Stanley","1660898580030","India's retail inflation to increase to 7-7.2 percent in August and remain at 7 per cent in September before moderating gradually, says Morgan Stanley in its report","https://www.news18.com/news/business/indias-worst-period-of-macroeconomic-instability-over-inflation-to-moderate-morgan-stanley-5781379.html"
"403","IRCTC Jumps 5% After Issuing Tender To Monetise Digital Assets to Boost Revenue; Details","1660898383030","IRCTC, the online ticket booking arm of Indian Railways, rose as much as 5 per cent to hit an intraday high of Rs 747.65. Here's why ","https://www.news18.com/news/business/irctc-jumps-5-after-issuing-tender-to-monetise-digital-assets-to-boost-revenue-details-5781817.html"
"404","Service Charge Row: Can Restaurants Ask You to Pay Extra? Here's What We Know So Far","1660894961030","Delhi High Court has allowed restaurants to continue to levy service charge for the time being; next court hearing is on August 31","https://www.news18.com/news/business/service-charge-row-can-restaurants-ask-you-to-pay-extra-heres-what-we-know-so-far-5780293.html"
"405","BPCL Share Trades Ex-Dividend Today; Key Details Investors Must Know","1660893080030","﻿Maharatna Stock Bharat Petroleum Corporation Limited shares will turn ex-dividend today. Should you invest?","https://www.news18.com/news/business/bpcl-share-trades-ex-dividend-today-key-details-investors-must-know-5780755.html"
"406","Bank Privatisation Should Be Gradual As Big Bang Approach May Do More Harm Than Good: RBI Paper","1660889605030","RBI says mega-merger of PSBs has resulted in the consolidation of the sector, creating stronger and more robust and competitive banks","https://www.news18.com/news/business/bank-privatisation-should-be-gradual-as-big-bang-approach-may-do-more-harm-than-good-rbi-paper-5780263.html"
"407","Syrma SGS Technology GMP Today; Know Share Allotment, Listing Date, Key Details","1660889558030","Syrma SGS, an electronic systems design, and manufacturing firm was subscribed nearly 33 times on its concluding day, generating bids worth nearly Rs 20,000 crore.","https://www.news18.com/news/business/syrma-sgs-technology-gmp-today-know-share-allotment-listing-date-key-details-5779909.html"
"408","Fuel Prices Today: Check Petrol and Diesel rates in Delhi, Mumbai and Other Cities","1660885214030","Petrol, Diesel Prices, August 19, 2022: Petrol and diesel prices are available at Rs. 96.72 per litre and Rs. 89.62 per litre in Delhi on Friday","https://www.news18.com/news/business/fuel-prices-today-check-petrol-and-diesel-rates-in-delhi-mumbai-and-other-cities-5779027.html"
"409","Sensex Slips 652 pts, Nifty Near 17,750; Zomato Cracks 8%","1660881350030","Stock Markets Today: Markets on Friday Morning started on a volatile note amid weak global cues and elevated crude oil prices.","https://www.news18.com/news/business/stock-market-update-sensex-opens-flat-nifty50-above-17950-metal-pharma-stocks-gain-5779081.html"
"410","HDFC Bank Hikes Fixed Deposit Interest Rates; Check Latest FD Rates","1660880568030","HDFC Bank has hiked its fixed deposit rates along with its recurring deposit. Know latest rates","https://www.news18.com/news/business/hdfc-bank-hikes-fd-interest-rate-all-you-need-to-know-5778967.html"
"411","Govt Hikes Windfall Tax on Diesel, ATF Exports; Cuts Cess on Domestic Crude Oil","1660876343030","The government has once again revised the newly-introduced windfall tax levied on crude oil, diesel and Aviation Turbine Fuel (ATF)","https://www.news18.com/news/business/govt-hikes-windfall-tax-on-diesel-atf-exports-cuts-cess-on-domestic-crude-oil-5778727.html"
"412","When It Comes to Mutual Fund Investments, Being 'Passive' Aggressive Often Pays; Here's Why","1660876208030","Around 40% of all mutual fund assets in the US are held in passive funds. But don't dismiss active funds altogether","https://www.news18.com/news/business/when-it-comes-to-mutual-fund-investments-being-passive-aggressive-often-pays-heres-why-5778583.html"
"413","Stocks to Watch Today: Wipro, JSW Steel, Max Healthcare, ONGC, and Others","1660874606030","Stocks to watch today: Shares of firms like Wipro, JSW Steel, Max Healthcare, ONGC, and others will be in focus in Friday's trade","https://www.news18.com/news/business/stocks-to-watch-today-wipro-max-healthcare-ongc-and-others-5778643.html"
"414","Inflation at Elevated Levels, Warrants Policy Responses to Anchor Targets: RBI","1660827281030","Retail inflation based on the consumer price index (CPI) softened to 6.71 per cent in July, mainly on account of moderation in food prices.","https://www.news18.com/news/business/inflation-at-elevated-levels-warrants-policy-responses-to-anchor-targets-rbi-5777131.html"
"415","PNB Fixed Deposit Interest Rates Hiked by 20 bps for This Tenure; Check New Rates Here","1660826991030","The PNB FD rates are applicable on deposits below Rs 2 crore and have become effective from August 17, Monday.","https://www.news18.com/news/business/pnb-fixed-deposit-interest-rates-hiked-by-20-bps-for-this-tenure-check-new-rates-here-5776873.html"
"416","Mastercard CEO Applauds UPI, Says India is Set to Become Largest Digital Economy in the World","1660824856030","Mastercard CEO Michael Miebach said that he sees payment models in India that aligns with his company's growth ambitions in the country.","https://www.news18.com/news/business/mastercard-ceo-applauds-upi-says-india-is-set-to-become-largest-digital-economy-in-the-world-5776381.html"
"417","Adam Neumann, Former WeWork CEO, to Launch New Venture Flow Soon; All You Need to Know","1660821582030","If reports are to be believed, a hefty amount of $350 million has been invested in Flow by Andreessen Horowitz, which has pushed the valuation of the company to $1 billion before its launch. ","https://www.news18.com/news/business/adam-neumann-former-wework-ceo-to-launch-new-venture-flow-soon-all-you-need-to-know-5775871.html"
"418","Nifty, Sensex Touch Record Highs. But Dear Investor, Time and Not Timing is the Key","1660820618030","After a dreary, dull global market in 2022 so far, this uptick presents a good opportunity for both new investors to take the plunge and for veteran investors to review their portfolios","https://www.news18.com/news/business/nifty-sensex-touch-record-highs-but-dear-investor-time-and-not-timing-is-the-key-5776039.html"
"419","Cryptocurrency Price Today: Bitcoin Below $23,500, Solana, Doegcoin Lose Up to 4%; Full List","1660818388030","Cryptocurrency Price Today, August 18: Bitcoin price today at the time of writing this article was $23,501.79, down by 1.14 per cent over the past 24 hours","https://www.news18.com/news/business/cryptocurrency-price-today-bitcoin-below-23500-solana-doegcoin-lose-up-to-4-full-list-5774551.html"
"420","Radhakrishna Damani's DMart Eyes Five Fold Expansion; Know Details","1660814029030","Radhakishan Damani’s DMart plans to boost its store count fivefold as it seeks to grow its market share","https://www.news18.com/news/business/radhakrishna-damanis-dmart-eyes-five-fold-expansion-know-details-5774467.html"
"421","Service Charge Can be Continued for Now, Delhi HC Seeks Stand of Restaurants on CCPA Appeal","1660812901030","Service Charge: CCPA has said that levying of service charge an important issue for consumers and a detailed hearing is required.","https://www.news18.com/news/business/service-charge-can-be-continued-for-now-delhi-hc-seeks-stand-of-restaurants-on-ccpa-appeal-5774857.html"
"422","TCS, Infosys, Wipro Salary Hike: All You Need to Know About IT Increment this Year","1660810662030","To tackle high attrition rates, IT companies including Wipro, Infosys, Tata Consultancy Services and HCL Technologies have announced measures including salary hikes","https://www.news18.com/news/business/tcs-infosys-wipro-salary-hike-all-you-need-to-know-about-it-increment-this-year-5774131.html"
"423","Axis Bank, ICICI Bank, Other Banking Stocks to Buy For Healthy Returns In a Year","1660807383030","The benchmark heavyweight banking and financial services pack is once again powering the upmove in the Nifty50 benchmark. Here are top preferred stocks","https://www.news18.com/news/business/axis-bank-icici-bank-other-banking-stocks-to-buy-for-healthy-returns-in-a-year-5735179.html"
"424","PharmEasy Partners with Cashfree to Deliver Quick Payment Settlement; Check Details","1660805351030","At present, the payment made by the customers is compiled by PharmEasy and disbursed to its retail partners on a daily basis.","https://www.news18.com/news/business/pharmeasy-partners-with-cashfree-to-deliver-quick-payment-settlement-check-details-5769931.html"
"425","Yes Bank Announces Undisclosed Investment at Venture Catalysts to Back Startups","1660804707030","The YES Bank has also invested in two other associated firms- Beams Fintech Fund and 9 Unicorns Accelerator Fund. ","https://www.news18.com/news/business/yes-bank-announces-undisclosed-investment-at-venture-catalysts-to-back-startups-5769565.html"
"426","Savings Life Insurance Plan Launched With Unique Benefits; Check Features, How to Buy","1660803873030","The accrual of survival benefit feature gives customer the freedom to change timing of benefit payout as many times as necessary to match their individual requirements","https://www.news18.com/news/business/savings-life-insurance-plan-launched-with-unique-benefits-check-features-how-to-buy-5772493.html"
"427","IRCTC Shares Trade Ex-Dividend Today; Key Details Investors Must Know","1660803368030","Indian Railway Catering and Tourism Corporation (IRCTC) shares will be trading ex-dividend today which comes a day ahead of its record date","https://www.news18.com/news/business/irctc-shares-trade-ex-dividend-today-key-details-investors-must-know-5772601.html"
"428","Rupee Falls 23 Paise to 79.68 Against US Dollar in Early Trade","1660800382030","The rupee depreciated 23 paise to 79.68 against the US dollar in opening trade on Thursday, tracking the strength of the American currency in the overseas market and a muted trend in domestic equities.","https://www.news18.com/news/business/rupee-falls-23-paise-to-79-68-against-us-dollar-in-early-trade-5772505.html"
"429","Petrol Price Today Below Rs 100 in Delhi; Check Petrol, Diesel Rates in Your City","1660800162030","Petrol Price Today, August 18: The price of petrol and diesel in Delhi today are Rs 96.72 per litre and Rs 89.62 per litre, respectively.","https://www.news18.com/news/business/petrol-price-today-below-rs-100-in-delhi-check-petrol-diesel-rates-in-your-city-5771749.html"
"430","Supertech Twin Tower: 3700 kg Explosives, 100 Workers; How Twin Towers Will be Demolished Soon","1660799352030","Supertech Twin Towers: With work being completed at Ceyanne, the demolition team will start work at the bigger tower, Apex","https://www.news18.com/news/business/supertech-twin-tower-3700-kg-explosives-100-workers-how-twin-towers-will-be-demolished-soon-5771941.html"
"431","Syrma SGS Technologies GMP, Offer Details, Subscription; Last Day to Invest, Should you?","1660796392030","Syrma SGS Technologies IPO's four-day subscription is going to end today. The IPO, the first in nearly three months, opened on August 12 for the subscription. ","https://www.news18.com/news/business/syrma-sgs-technologies-gmp-offer-details-subscription-last-day-to-invest-should-you-5771713.html"
"432","Stock Market Update: Sensex Slides 200 pts At Open, Nifty Holds 17,900; Key Points","1660794847030","Sensex Today: Indian equity markets opened on a tepid note on Thursday morning ahead of the weekly F&amp;O expiry amid weak global cues.","https://www.news18.com/news/business/stock-market-update-sensex-slides-200-pts-at-open-nifty-holds-17900-key-points-5771689.html"
"433","Zomato Shares: MFs Accumulate Stock to Shopping Basket Amid July Selloff; Should you Buy?","1660791778030","Mutual funds lapped up shares of Zomato in the July selloff. Should you buy?","https://www.news18.com/news/business/zomato-shares-mfs-accumulate-stock-to-shopping-basket-amid-july-selloff-should-you-buy-5771443.html"
"434","Stocks to Watch Today: ONGC, GAIL, Wipro, Infibeam Avenues, and Others","1660788134030","Stocks to watch today: Shares of firms like ONGC, GAIL, Infibeam Avenues, and others will be in focus in Thursday's trade","https://www.news18.com/news/business/stocks-to-watch-today-ongc-gail-infibeam-avenues-and-others-5771311.html"
"435","Petrol, Diesel Demand To Grow: India's Oil Requirement To Rise 7.7% in 2022, Says OPEC","1660744417030","India's demand for oil products is projected to rise from 4.77 million barrels per day in 2021 to 5.14 million bpd in 2022, OPEC says in its monthly oil report","https://www.news18.com/news/business/petrol-diesel-demand-to-grow-indias-oil-requirement-to-rise-7-7-in-2022-says-opec-5769841.html"
"436","RIL Arm REC Group To Exhibit Alpha Pure-R Solar Panel At Renewable Energy India Expo Next Month","1660743371030","REC will exhibit its new Alpha Pure-R solar panel, just one year after launching the 2022 Intersolar Award winner REC Alpha Pure","https://www.news18.com/news/business/ril-arm-rec-group-to-exhibit-alpha-pure-r-solar-panel-at-renewable-energy-india-expo-next-month-5769925.html"
"437","How High CIBIL Score Can Help You Get Cheaper Loans; Check Details","1660741188030","About 79 per cent of the loans are sanctioned to people who have a CIBIL score of 750 and above","https://www.news18.com/news/business/how-high-cibil-score-can-help-you-get-cheaper-loans-check-details-5769673.html"
"438","Attention, PNB Customers: Your Account May Get Blocked if You Don't Do This by August 31","1660739445030","The PNB KYC updation is applicable to those customers whose accounts have become due for the process as on March 31 this year.","https://www.news18.com/news/business/attention-pnb-customers-your-account-may-get-blocked-if-you-dont-do-this-by-august-31-5769025.html"
"439","Rakesh Jhunjhunwala-backed Concord Biotech Files Draft Papers For IPO; Check Details","1660737442030","Concord is among the leading manufacturers of fermentation-based biopharmaceutical APIs; its revenue from operations rose to Rs 713 crore in FY22","https://www.news18.com/news/business/rakesh-jhunjhunwala-backed-concord-biotech-files-draft-papers-for-ipo-check-details-5769139.html"
"440","Ratan Tata Invests in Senior Citizen Companionship Startup Goodfellows; Know Details","1660734364030","In terms of services offered, a Goodfellow does whatever a grandkid would do.","https://www.news18.com/news/business/ratan-tata-invests-in-senior-citizen-companionship-startup-goodfellows-know-how-it-works-5768227.html"
"441","Cabinet Approves 1.5% Interest Subvention on Short-Term Agri Loans Up To Rs 3 lakh; Check Details","1660732432030","Increase in interest subvention support requires additional budgetary provisions of Rs 34,856 crore for the period of 2022-23 to 2024-25","https://www.news18.com/news/business/cabinet-approves-1-5-interest-subvention-on-short-term-agri-loans-up-to-rs-3-lakh-check-details-5768245.html"
"442","Cabinet Approves Rs 50,000-Crore Credit Support To Hospitality Sector Under ECLGS","1660731494030","Loans of about Rs 3.67 Lakh crore have been sanctioned under ECLGS till August 5","https://www.news18.com/news/business/cabinet-approves-rs-50000-crore-credit-support-to-hospitality-sector-under-eclgs-5768239.html"
"443","Cryptocurrency Price Today: Bitcoin Maintains $23,000 Levels; Ether, Solana Flat","1660730701030","Cryptocurrency Price Today: Bitcoin price today at the time of writing this article was $23,789.72, down by 1.03 per cent over the past 24 hours, data showed.","https://www.news18.com/news/business/cryptocurrency-price-today-bitcoin-maintains-23000-levels-ether-solana-flat-5767069.html"
"444","India's Govt Bonds May Be Added To Global Index: Report; Check Details","1660728447030","India's $1-trillion sovereign bond market is one of the biggest among emerging markets that is not part of any global index","https://www.news18.com/news/business/indias-govt-bonds-may-be-added-to-global-index-report-check-details-5767735.html"
"445","Flipkart Fined Rs 1 Lakh by CCPA for Selling Substandard Products; Know Details","1660727566030","The CCPA has directed Flipkart to notify consumers of all the 598 substandard pressure cookers sold on its platform, recall the pressure cookers and reimburse their prices to them.","https://www.news18.com/news/business/flipkart-fined-rs-1-lakh-by-ccpa-for-selling-substandard-products-know-details-5767609.html"
"446","Auto Component Company's Share Rises 18% As Board to Consider Bonus Issue; Know Details","1660726425030","Bharat Gears Share Price Today: Shares of Bharat Gears Ltd, rose up to 18 per cent on Wednesday with the company's board set to consider a bonus share issue.","https://www.news18.com/news/business/auto-component-companys-share-rises-18-as-board-to-consider-bonus-issue-know-details-5767327.html"
"447","HDFC Chairman Deepak Parekh Says He Has Never Been As Optimistic About Indian Economy As Now","1660725317030","Parekh says PM Narendra Modi has the political capital to set India on a growth path ahead with the country's high creditability in the international market","https://www.news18.com/news/business/hdfc-chairman-deepak-parekh-says-he-has-never-been-as-optimistic-about-indian-economy-as-now-5766013.html"
"448","LIC Policy: Want to Revive Your Lapsed Insurance Policy? Check Process, Eligibility","1660722906030","The LIC policy revival campaign will continue till October 21, 2022, said the company in a press release ","https://www.news18.com/news/business/lic-policy-want-to-revive-your-lapsed-insurance-policy-check-process-eligibility-5766259.html"
"449","Tata Stock Jumps 103% in a Year; Jefferies Terms it a 'Strong Investment Story'; Do you Own?","1660722267030","Multibagger Alert: Shares of Tata Group-backed Indian Hotels Company (IHCL) have emerged as multibagger in the last one year. Should you Invest?","https://www.news18.com/news/business/tata-stock-jumps-103-in-a-year-jefferies-terms-it-a-strong-investment-story-do-you-own-5766301.html"
"450","Foxconn To Expand In India Amid Improving Industrial Environment: Report","1660721079030","Prime Minister Narendra Modi has also said he welcomes the company's plans for expanding its electronics manufacturing capacity in India","https://www.news18.com/news/business/foxconn-to-expand-in-india-amid-improving-industrial-environment-report-5766541.html"
"451","Rakesh Jhunjhunwala Was 24x7 In Market, Had Its Extraordinary Understanding: Ramesh Damani","1660717262030","Ramesh Damani says those associated with capital markets will remember August 14, 2022, as that's the day one of the icons who held the markets together in India passed away","https://www.news18.com/news/business/rakesh-jhunjhunwala-was-24x7-in-market-had-its-extraordinary-understanding-ramesh-damani-5766019.html"
"452","Atal Pension Yojana: Income Taxpayers Not Eligible to Join Scheme; 4 Latest Updates","1660717001030","Atal Pension Yojana (APY), a pension scheme launched by Government of India is focused on the unorganised sector workers","https://www.news18.com/news/business/atal-pension-yojana-income-taxpayers-not-eligible-to-join-scheme-4-latest-updates-5765275.html"
"453","Petrol, Diesel Prices Today Over Rs 100 in Mumbai, Kolkata; Know Fuel Rates in Your City","1660713355030","Petrol Price Today, August 17: The price of petrol and diesel in Delhi today are Rs 96.72 per litre and Rs 89.62 per litre, respectively.","https://www.news18.com/news/business/petrol-diesel-prices-today-over-rs-100-in-mumbai-kolkata-know-fuel-rates-in-your-city-5765047.html"
"454","Elliott Exited Twitter During Second Quarter Amid Takeover Frenzy, Filings Show","1660712303030","Elliott Management, the hedge fund that pushed for big changes at Twitter two years ago, exited the stock during the second quarter, soon after Elon Musk announced plans to buy the social media company, a regulatory filing shows.","https://www.news18.com/news/business/elliott-exited-twitter-during-second-quarter-amid-takeover-frenzy-filings-show-5765383.html"
"455","Syrma SGS Technologies IPO GMP, Subscription, Risks, Other Details; Should you Invest?","1660711142030","Syrma SGS Technology’s initial public offering (IPO) has so far gotten a good response from retail investors. Should you Invest?","https://www.news18.com/news/business/syrma-sgs-technologies-ipo-gmp-subscription-risks-other-details-should-you-invest-5765095.html"
"456","Rupee Rises 44 Paise to 79.30 Against US Dollar in Early Trade","1660710788030","The rupee appreciated 44 paise to 79.30 against the US dollar in the opening trade on Wednesday, mainly on account of foreign fund inflows.","https://www.news18.com/news/business/rupee-rises-44-paise-to-79-30-against-us-dollar-in-early-trade-5766661.html"
"457","SBI WhatsApp Banking: Check Account Balance, Mini Statement on the Go; Here's How","1660710263030","At present, SBI WhatsApp banking services can be availed to check mini statement and account balance instantly, see how to do it.","https://www.news18.com/news/business/sbi-whatsapp-banking-check-account-balance-mini-statement-on-the-go-heres-how-5764921.html"
"458","Sensex Gains 418 pts, Ends Above 60K; Nifty Nears 17,900; Bajaj Twins Top Gainers","1660708378030","Stock Market Today: Indian equity markets opened in the green amid mixed global cues and softening crude oil prices.","https://www.news18.com/news/business/stock-market-update-sensex-gains-50-pts-at-open-nifty-above-17800-key-points-5765017.html"
"459","IRCTC Share to Turn Ex-Dividend Soon; Details Investors Should Know","1660707174030","IRCTC share price will turn ex-dividend on August 18 ahead of its dividend record date for 75 per cent. ","https://www.news18.com/news/business/irctc-share-to-turn-ex-dividend-soon-details-investors-should-know-5764813.html"
"460","Mother Dairy, Amul Milk Prices to Increase by Rs 2 per Litre from Today; Details Here","1660705242030","Leading milk suppliers Amul and Mother Dairy raised retail milk prices by Rs 2 per litre, citing rising input costs","https://www.news18.com/news/business/mother-dairy-amul-milk-prices-to-increase-by-rs-2-per-litre-from-today-details-here-5764369.html"
"461","CNG Price Cut by Rs 4 per Kg; PNG Price Reduced by Rs 6 per Kg; Check New Rates","1660703813030","In a major relief, Mahanagar Gas announced a cut in the prices of kitchen fuel Piped Natural Gas (PNG) and automobile fuel Compressed Natural Gas (CNG)","https://www.news18.com/news/business/cng-price-cut-by-rs-4-per-kg-png-price-reduced-by-rs-6-per-kg-check-new-rates-5764255.html"
"462","Stocks to Watch Today: NTPC, Cipla, SAIL, Tata Chemicals, and Others","1660702340030","Stocks to watch today: Shares of firms like NTPC, Cipla, SAIL, Tata Chemicals, and others will be in focus in Friday's trade","https://www.news18.com/news/business/stocks-to-watch-today-ntpc-cipla-sail-tata-chemicals-and-others-5764123.html"
"463","DA Hike Alert: Chhattisgarh Govt Raises Dearness Allowance by 6% For Employees; Check Details","1660657662030","The DA hike will put an additional burden of Rs 2,160 crore per annum on the Chhattisgarh government's exchequer","https://www.news18.com/news/business/da-hike-alert-chhattisgarh-govt-raises-dearness-allowance-by-6-for-employees-check-details-5763007.html"
"464","Shares of Companies Having Rakesh Jhunjhunwala's Investments Settle on Mixed Note","1660656015030","Titan ends 0.88 pe cent higher at Rs 2,493.65; during the day, it gained 1.09 per cent to Rs 2,499","https://www.news18.com/news/business/shares-of-companies-having-rakesh-jhunjhunwalas-investments-settle-on-mixed-note-5762851.html"
"465","Bank FD: SBI Vs Indian Bank Vs Central Bank of India; Check Comparison of Latest Interest Rates","1660655233030","Several banks, housing finance companies and other non-banking financial companies have hiked their loan interest rates recently","https://www.news18.com/news/business/bank-fd-sbi-vs-indian-bank-vs-central-bank-of-india-check-comparison-of-latest-interest-rates-5762119.html"
"466","Go Digit General Insurance Files Draft IPO Papers With Sebi; Check Details","1660651561030","Go Digit General Insurance IPO is likely to be worth Rs 3,500 crore ($440 million)","https://www.news18.com/news/business/go-digit-general-insurance-files-draft-ipo-papers-with-sebi-check-details-5761207.html"
"467","WPI Inflation Eases to 5-month Low of 13.93% in July; Food Prices Soften","1660647692030","The WPI-based inflation softened for the second consecutive month in July, raising hopes of further decline in wholesale prices in the months to come","https://www.news18.com/news/business/wpi-inflation-eases-to-5-month-low-of-13-93-in-july-food-prices-soften-5761369.html"
"468","Bank of Baroda Launches Independence Day Special FD Scheme; Check Interest Rates Here","1660646736030","The Baroda Tiranga Deposit Scheme offers a higher rate of interest and the flexibility to choose from two tenures of 444 days and 555 days","https://www.news18.com/news/business/bank-of-baroda-launches-independence-day-special-fd-scheme-check-interest-rates-here-5760727.html"
"469","Indian Companies Expected To Witness Median Salary Hike Of 10% in FY23; Check Details","1660646409030","The median jump may translate into a 9.8 per cent hike with financial services, banking, technology, media and gaming companies expected to offer the highest increments","https://www.news18.com/news/business/indian-companies-expected-to-witness-median-salary-hike-of-10-in-fy23-report-check-details-5761123.html"
"470","Gold Price Today: Yellow Metal Falls by Rs 764, Silver Tumbles Rs 1,592","1660646042030","Gold prices declined by Rs 764 to Rs 52,347 per 10 grams in the national capital on Tuesday following weak global cues, according to HDFC Securities. ","https://www.news18.com/news/business/gold-price-today-falls-by-rs-764-silver-tumbles-rs-1592-5761111.html"
"471","Google to Lay Off Employees? Exec Warns If Q3 Results Don't Improve There Will be 'Blood on Streets'","1660641412030","As per a report by Insider, a company message sent by Google Cloud sales leadership said that there will be an overall examination of sales productivity and productivity in general","https://www.news18.com/news/business/google-to-lay-off-employees-exec-warns-if-q3-results-dont-improve-there-will-be-blood-on-streets-5759449.html"
"472","Amul, Mother Dairy Hike Milk Prices by Rs 2 Per Litre From Today; Know Details","1660639019030","Amul, Mother Dairy milk price hike: Price of 500ml Amul Gold will be Rs 31, Amul Taaza Rs 25 per and Amul Shakti Rs 28; Mother Dairy's full-cream milk will cost Rs 61 per litre from Wednesday","https://www.news18.com/news/business/amul-milk-prices-to-increase-by-rs-2-per-litre-from-tomorrow-know-details-5759929.html"
"473","Housing Market Uptick: Prices Rise 5% On High Demand; Delhi, Ahmedabad See Most Jump","1660637650030","Delhi-NCR saw the highest jump in residential prices at 10 per cent YoY, followed by Ahmedabad and Hyderabad with 9 per cent and 8 per cent YoY rise, respectively","https://www.news18.com/news/business/housing-market-uptick-prices-rise-5-on-high-demand-delhi-ahmedabad-see-most-jump-5759155.html"
"474","SBI Free Doorstep Banking is Here: Who can Avail this Service? Know How to Apply","1660634030030","The free SBI doorstep banking services will be available for differently abled customers thrice a month, the lender has said in a tweet.","https://www.news18.com/news/business/sbi-free-doorstep-banking-is-here-who-can-avail-this-service-know-how-to-apply-5758663.html"
"475","Rakesh Jhunjhunwala Leaves Behind Rs 32,000-Cr Shareholding: Big Bull Portfolio Attracts Attention","1660633634030","He has shareholdings in about 32 companies, with stakes ranging from below-1 per cent to over 23 per cent","https://www.news18.com/news/business/rakesh-jhunjhunwalas-rs-32000-crore-shareholding-attracts-attention-after-his-death-5758333.html"
"476","Cryptocurrency Price Today: Bitcoin Below $24,000 Mark; Ether, Solana Lose 5%; Full List","1660630752030","Cryptocurrency Price Today: Bitcoin price today at the time of writing this article was $23,968.54, down by 2.85 per cent over the past 24 hours, data showed.","https://www.news18.com/news/business/cryptocurrency-price-today-bitcoin-below-24000-mark-ether-solana-lose-5-full-list-5757829.html"
"477","GST Likely To Increase Further On Some Items To Correct Duty Inversion: Report","1660629609030","Recently, pre-packaged and pre-labelled retail packs, including curd, lassi and butter milk, were brought under GST, effective July 18","https://www.news18.com/news/business/gst-likely-to-increase-further-on-some-items-to-correct-duty-inversion-report-5758339.html"
"478","Sensex Climbs Over 395 Points at Open, Nifty Over 17,800; Asian Paints, M&M Top Gainers","1660626692030","Equity benchmarks on Tuesday started the trade on a firm note with the Sensex climbing over 395 points helped by buying in HDFC twins","https://www.news18.com/news/business/sensex-climbs-over-395-points-at-open-nifty-over-17800-asian-paints-mm-top-gainers-5757667.html"
"479","Is Today a Bank Holiday? Banks to be Shut in these Cities on August 16; Check Here","1660625575030","Bank Holiday Today, Many bank holidays are regional and may differ from state to state. Please check the bank holidays in your city before visiting the branch Bank Holidays in August 2022, List of days when banks will remain closed this week","https://www.news18.com/news/business/is-today-a-bank-holiday-banks-to-be-shut-in-these-cities-on-august-16-check-here-5757337.html"
"480","Petrol, Diesel Price Today Announced: Check Fuel Rates In Delhi, Mumbai, Other Cities","1660624596030","Petrol, Diesel Price Today, August 15: Fuel prices in the national capital Delhi traded at Rs 96.72 for a litre of petrol and Rs. 89.62 per litre for diesel.","https://www.news18.com/news/business/petrol-diesel-price-today-announced-check-fuel-rates-in-delhi-mumbai-other-cities-8-5757469.html"
"481","KKR Sells Entire 26.83% Stake in Max Healthcare for Rs 9,416.5 crore Today: Sources","1660622979030","American private equity major KKR and Co will sell its entire 27 per cent stake in hospital chain Max Healthcare Institute for Rs 9,416 crore via block deal on August 16","https://www.news18.com/news/business/kkr-to-sell-entire-27-stake-in-max-healthcare-for-rs-9416-crore-today-5757301.html"
"482","Syrma SGS Technology IPO GMP, Offer Details, Key Strength; Should you Buy?","1660620634030","Syrma SGS Technology IPO has so far received decent response from the investors. Here are the key things investors must know before subscribing to the offer","https://www.news18.com/news/business/syrma-sgs-technology-ipo-gmp-offer-details-strength-subscription-should-you-buy-5757115.html"
