"Id","Title","Time","Description","Link"
"353","Exercise can reduce stress and improve sleep – particularly for women with breast cancer","1657521005000","","https://indianexpress.com/article/lifestyle/health/exercise-can-reduce-stress-and-improve-sleep-particularly-for-women-with-breast-cancer-8017617/"
"354","Five common signs of digestive problems and how to combat them","1657516802000","","https://indianexpress.com/article/lifestyle/health/common-signs-digestive-problems-combat-them-health-lifestyle-7990897/"
"355","Indian Stroke Association to launch accreditation programme with QAI","1657403522000","","https://indianexpress.com/article/lifestyle/health/indian-stroke-association-to-launch-accreditation-programme-with-qai-8019926/"
"356","Coronavirus India Highlights: India reports 18,257 new Covid-19 cases, marginally lower than yesterday; 42 deaths in 24 hours","1657336949000","","https://indianexpress.com/article/lifestyle/health/coronavirus-india-news-live-covid-cases-today-delhi-mumbai-8018388/"
"357","Cancer drug greatly reduces deaths in hospitalised Covid patients","1657299652000","","https://indianexpress.com/article/lifestyle/health/cancer-drug-greatly-reduces-deaths-in-hospitalized-covid-patients-8014873/"
"358","CVS, Walgreens And Walmart Ordered To Pay $650 Million In Ohio Opioid Case","1660796934000","The landmark ruling lays partial blame for the opioid abuse epidemic on pharmacies that supplied the drugs.","https://www.huffpost.com/entry/cvs-walgreens-walmart-opioid-epidemic-ruling_n_62fdb472e4b06389482fea6b"
"359","CDC Director To Overhaul Agency With COVID Shortcomings In Mind","1660752759000","Rochelle Walensky announced a ""reset"" for the organization amid public criticisms over its response to the coronavirus and monkeypox.","https://www.huffpost.com/entry/cdc-rochelle-walensky-reset_n_62fd1241e4b0f48a02037714"
"360","COVID Vaccines, Treatments To Move From Government To Commercialization By 2023","1660748634000","Dr. Ashish Jha, the White House COVID-19 response coordinator, said the government will transition from day-to-day management of the pandemic.","https://www.huffpost.com/entry/ashish-jha-covid-vaccines-us-government_n_62fce7aee4b0c8c57f57b77a"
"361","Planned Parenthood To Spend Record $50 Million For Midterms","1660729139000","The nation's leading reproductive health care provider is pouring money into contests where access to abortion will be on the ballot.","https://www.huffpost.com/entry/2022-election-planned-parenthood_n_62fcb4c9e4b071ea958b347c"
"362","Idaho Leaders Must Pay $321K In Transgender-Birth Certificate Case","1660663623000","The lawmakers made it more difficult for transgender people to change the sex listed on their birth certificates despite a U.S. court ruling banning such obstacles.","https://www.huffpost.com/entry/idaho-birth-certificate_n_62fbb501e4b0a85a81966fa6"
"363","Over-The-Counter Hearing Aids Expected This Fall In The U.S.","1660659795000","The FDA estimates nearly 30 million adults could potentially benefit from hearing aid use, but only about one-fifth of people with hearing problems use the devices currently.","https://www.huffpost.com/entry/us-hearing-aids_n_62fba7ace4b0c8c57f567d0a"
"364","Hollywood Showrunners, Directors Raise Abortion Aid, Call On Studios To Step It Up","1660654052000","The coalition wants studios to guarantee protections for their workers in anti-abortion states.","https://www.huffpost.com/entry/hollywood-for-abortion-access-judd-apatow-studio-pressure_n_62fb2090e4b0c8c57f55a068"
